Nombre del archivo,Placa,Placa detectada,errores,similaridad
"E1,CAM1,250210121204535,5457HGK,9900.jpg",5457HGK,5457HGK,[],1.0
"E1,CAM1,250210120501620,8637JYV,9999.jpg",8637JYV,8637JYV,[],1.0
"E1,CAM1,250210123507432,1267JXY,9922.jpg",1267JXY,1267JXY,[],1.0
"E1,CAM1,250210125442011,8510CTZ,9993.jpg",8510CTZ,8510CTZ,[],1.0
"E1,CAM1,250210113647895,6062HPK,9993.jpg",6062HPK,6062HPK,[],1.0
"E1,CAM1,250210131958593,3731LNM,9955.jpg",3731LNM,3731LNM,[],1.0
"E1,CAM1,250210122938886,2767HBD,9993.jpg",2767HBD,2767HBD,[],1.0
"E1,CAM1,250210124525884,2145KBD,9996.jpg",2145KBD,2145KBD,[],1.0
"E1,CAM1,250210131347503,5634CXR,9993.jpg",5634CXR,5634CXR,[],1.0
"E1,CAM1,250210124734939,0032JCV,9989.jpg",0032JCV,0032JCV,[],1.0
"E1,CAM1,250210113058039,4430GCV,9997.jpg",4430GCV,4430GCV,[],1.0
"E1,CAM1,250210110613366,7020JVF,9996.jpg",7020JVF,7020JVF,[],1.0
"E1,CAM1,250210111156708,3099JZY,9933.jpg",3099JZY,3099JZY,[],1.0
"E1,CAM1,250210111029400,7732HBR,9999.jpg",7732HBR,7732HBR,[],1.0
"E1,CAM1,250210113417888,9958GVB,9753.jpg",9958GVB,9958GVB,[],1.0
"E1,CAM1,250210111935762,7490KNS,9927.jpg",7490KNS,7490KNS,[],1.0
"E1,CAM1,250210112208754,7453GYT,9921.jpg",7453GYT,7453GYT,[],1.0
"E1,CAM1,250210120854061,6728GSH,9690.jpg",6728GSH,6728GSH,[],1.0
"E1,CAM1,250210113544430,2125KNG,10000.jpg",2125KNG,2125KNG,[],1.0
"E1,CAM1,250210112326640,8394CHG,9999.jpg",8394CHG,8394CHG,[],1.0
"E1,CAM1,250210123645020,5273HVZ,9970.jpg",5273HVZ,5273HVZ,[],1.0
"E1,CAM1,250210123028837,1899LLN,9995.jpg",1899LLN,1899LLN,[],1.0
"E1,CAM1,250210115129068,2818FVX,10000.jpg",2818FVX,2818FVX,[],1.0
"E1,CAM1,250210112031775,6577HKP,9986.jpg",6577HKP,6577HKP,[],1.0
"E1,CAM1,250210114127053,9304GRN,9987.jpg",9304GRN,9304GRN,[],1.0
"E1,CAM1,250210120810953,9851CTJ,9998.jpg",9851CTJ,9851CTJ,[],1.0
"E1,CAM1,250210111906248,8489LSF,9999.jpg",8489LSF,8489LSF,[],1.0
"E1,CAM1,250210115546008,0257HTN,9998.jpg",0257HTN,0257HTN,[],1.0
"E1,CAM1,250210112310454,6239HBT,9992.jpg",6239HBT,6239HBT,[],1.0
"E1,CAM1,250210114326516,0208KNZ,9988.jpg",0208KNZ,0208KNZ,[],1.0
"E1,CAM1,250210113116803,8517KDL,9995.jpg",8517KDL,8517KDL,[],1.0
"E1,CAM1,250210122508682,6165MNK,9999.jpg",6165MNK,6165MNK,[],1.0
"E1,CAM1,250210110642115,4757JCZ,9968.jpg",4757JCZ,4757JCZ,[],1.0
"E1,CAM1,250210115109444,3280GRD,9997.jpg",3280GRD,3280GRD,[],1.0
"E1,CAM1,250210093737628,7116LZJ,9999.jpg",7116LZJ,7116LZJ,[],1.0
"E1,CAM1,250210100707317,0102HBN,9988.jpg",0102HBN,0102HBN,[],1.0
"E1,CAM1,250210110432731,4616HYM,9998.jpg",4616HYM,4616HYM,[],1.0
"E1,CAM1,250210112350254,5614MHS,9988.jpg",5614MHS,5614MHS,[],1.0
"E1,CAM1,250210105927591,6398BPY,9962.jpg",6398BPY,6398BPY,[],1.0
"E1,CAM1,250210103459136,6590HSH,9746.jpg",6590HSH,6590HSH,[],1.0
"E1,CAM1,250210102512807,5556LXB,9959.jpg",5556LXB,5556LXB,[],1.0
"E1,CAM1,250210102240143,1583DGK,9984.jpg",1583DGK,1583DGK,[],1.0
"E1,CAM1,250210103314813,9397MCK,10000.jpg",9397MCK,9397MCK,[],1.0
"E1,CAM1,250210102525307,5935HGT,9936.jpg",5935HGT,5935HGT,[],1.0
"E1,CAM1,250210103647333,2797JZX,10000.jpg",2797JZX,2797JZX,[],1.0
"E1,CAM1,250210103428106,0805KYC,9922.jpg",0805KYC,0805KYC,[],1.0
"E1,CAM1,250210123413091,2089JSJ,9994.jpg",2089JSJ,2089JSJ,[],1.0
"E1,CAM1,250210104723957,9508DTX,9907.jpg",9508DTX,9508DTX,[],1.0
"E1,CAM1,250210105104680,2540KLZ,9994.jpg",2540KLZ,2540KLZ,[],1.0
"E1,CAM1,250210104906060,9177HCK,10000.jpg",9177HCK,9177HCK,[],1.0
"E1,CAM1,250210111617225,7983FPC,9998.jpg",7983FPC,7983FPC,[],1.0
"E1,CAM1,250210092251190,2058DHD,9998.jpg",2058DHD,2058DHD,[],1.0
"E1,CAM1,250210094725176,2058HNY,9997.jpg",2058HNY,2058HNY,[],1.0
"E1,CAM1,250210104307954,0927CNV,9997.jpg",0927CNV,0927CNV,[],1.0
"E1,CAM1,250210103918404,7370GYF,9996.jpg",7370GYF,7370GYF,[],1.0
"E1,CAM1,250210103713973,1137KRZ,10000.jpg",1137KRZ,1137KRZ,[],1.0
"E1,CAM1,250210103357795,9550JSZ,9922.jpg",9550JSZ,9550JSZ,[],1.0
"E1,CAM1,250210105602023,7073HJC,9998.jpg",7073HJC,7073HJC,[],1.0
"E1,CAM1,250210101515901,7721JXB,9984.jpg",7721JXB,7721JXB,[],1.0
"E1,CAM1,250210110222113,8904LYC,9995.jpg",8904LYC,8904LYC,[],1.0
"E1,CAM1,250210104620085,8694HND,9994.jpg",8694HND,8694HND,[],1.0
"E1,CAM1,250210110420575,9770KXY,9998.jpg",9770KXY,9770KXY,[],1.0
"E1,CAM1,250210101412404,3660KBG,9992.jpg",3660KBG,3660KBG,[],1.0
"E1,CAM1,250210105824110,9539KXM,9994.jpg",9539KXM,9539KXM,[],1.0
"E1,CAM1,250210100416279,3099JZY,9992.jpg",3099JZY,3099JZY,[],1.0
"E1,CAM1,250210102427716,1803LSB,9910.jpg",1803LSB,1803LSB,[],1.0
"E1,CAM1,250210105324672,8176JLB,9927.jpg",8176JLB,8176JLB,[],1.0
"E1,CAM1,250210105050133,8038GSS,9996.jpg",8038GSS,8038GSS,[],1.0
"E1,CAM1,250210101213520,3339GGZ,9991.jpg",3339GGZ,3339GGZ,[],1.0
"E1,CAM1,250210122411810,6562KJL,9971.jpg",6562KJL,6562KJL,[],1.0
"E1,CAM1,250210105938059,2771KPG,9969.jpg",2771KPG,2771KPG,[],1.0
"E1,CAM1,250210080308190,2952LVK,9628.jpg",2952LVK,2952LVK,[],1.0
"E1,CAM1,250210085538666,7824JGB,9992.jpg",7824JGB,7824JGB,[],1.0
"E1,CAM1,250210100023791,9585KTL,9978.jpg",9585KTL,9585KTL,[],1.0
"E1,CAM1,250210091411892,1626GRZ,9998.jpg",1626GRZ,1626GRZ,[],1.0
"E1,CAM1,250210091857155,7675MVB,9986.jpg",7675MVB,7675MVB,[],1.0
"E1,CAM1,250210080356609,2716MHK,9996.jpg",2716MHK,2716MHK,[],1.0
"E1,CAM1,250210080944560,GC4532CB,9996.jpg",GC4532CB,GC4532CB,[],1.0
"E1,CAM1,250210095615304,0867HRP,9964.jpg",0867HRP,0867HRP,[],1.0
"E1,CAM1,250210092013104,6848MTL,10000.jpg",6848MTL,6848MTL,[],1.0
"E1,CAM1,250210102443465,7586MVP,9985.jpg",7586MVP,7586MVP,[],1.0
"E1,CAM1,250210085448059,5435KMX,9979.jpg",5435KMX,5435KMX,[],1.0
"E1,CAM1,250210091254393,8857GSZ,9988.jpg",8857GSZ,8857GSZ,[],1.0
"E1,CAM1,250210064336628,0973LJK,9998.jpg",0973LJK,0973LJK,[],1.0
"E1,CAM1,250210085140334,2053LKZ,9998.jpg",2053LKZ,2053LKZ,[],1.0
"E1,CAM1,250210092226363,7147HSS,9999.jpg",7147HSS,7147HSS,[],1.0
"E1,CAM1,250210155428687,0081KJW,9993.jpg",0081KJW,0081KJW,[],1.0
"E1,CAM1,250210090614429,8025KBP,9992.jpg",8025KBP,8025KBP,[],1.0
"E1,CAM1,250210090046603,8693JHC,9963.jpg",8693JHC,8693JHC,[],1.0
"E1,CAM1,250210092105883,3174GMZ,10000.jpg",3174GMZ,3174GMZ,[],1.0
"E1,CAM1,250210091542603,7377KTL,9955.jpg",7377KTL,7377KTL,[],1.0
"E1,CAM1,250210093248174,7907LDL,9905.jpg",7907LDL,7907LDL,[],1.0
"E1,CAM1,250210074759956,3930JJH,9998.jpg",3930JJH,3930JJH,[],1.0
"E1,CAM1,250210084852937,8101HMB,9996.jpg",8101HMB,8101HMB,[],1.0
"E1,CAM1,250210093916514,9377HZJ,9896.jpg",9377HZJ,9377HZJ,[],1.0
"E1,CAM1,250210085939794,6394LZG,9996.jpg",6394LZG,6394LZG,[],1.0
"E1,CAM1,250210101530447,7259HSG,9998.jpg",7259HSG,7259HSG,[],1.0
"E1,CAM1,250210100732191,5099JPK,9642.jpg",5099JPK,5099JPK,[],1.0
"E1,CAM1,250210085009995,3390GTF,9977.jpg",3390GTF,3390GTF,[],1.0
"E1,CAM1,250210091821735,1517MJD,9996.jpg",1517MJD,1517MJD,[],1.0
"E1,CAM1,250210093603477,8302HFZ,9994.jpg",8302HFZ,8302HFZ,[],1.0
"E1,CAM1,250210002657228,3811JBT,9989.jpg",3811JBT,3811JBT,[],1.0
"E1,CAM1,250210091801002,9120HXT,9973.jpg",9120HXT,9120HXT,[],1.0
"E1,CAM1,250210091305611,9955LKR,9994.jpg",9955LKR,9955LKR,[],1.0
"E1,CAM1,250210085000058,2698JVN,9998.jpg",2698JVN,2698JVN,[],1.0
"E1,CAM1,250210085339985,5121JFB,9994.jpg",5121JFB,5121JFB,[],1.0
"E1,CAM1,250210081402578,3133DRL,9968.jpg",3133DRL,3133DRL,[],1.0
"E1,CAM1,250210071153350,6203MML,9986.jpg",6203MML,6203MML,[],1.0
"E1,CAM1,250210081825860,2975MDF,10000.jpg",2975MDF,2975MDF,[],1.0
"E1,CAM1,250210082908874,6379KBG,9990.jpg",6379KBG,6379KBG,[],1.0
"E1,CAM1,250210105026697,1339CTV,9985.jpg",1339CTV,1339CTV,[],1.0
"E1,CAM1,250210085240160,9962LLM,9998.jpg",9962LLM,9962LLM,[],1.0
"E1,CAM1,250210085054024,8108LFX,9997.jpg",8108LFX,8108LFX,[],1.0
"E1,CAM1,250210082841063,9809HFV,9399.jpg",9809HFV,9809HFV,[],1.0
"E1,CAM1,250210084700693,5017LKP,9987.jpg",5017LKP,5017LKP,[],1.0
"E1,CAM1,250210140733960,9036HGK,9997.jpg",9036HGK,9036HGK,[],1.0
"E1,CAM1,250210084757330,5767GXJ,9995.jpg",5767GXJ,5767GXJ,[],1.0
"E1,CAM1,250210074246863,5075FRB,9940.jpg",5075FRB,5075FRB,[],1.0
"E1,CAM1,250210141602277,3133DRL,9987.jpg",3133DRL,3133DRL,[],1.0
"E1,CAM1,250210102258424,7208KTC,9994.jpg",7208KTC,7208KTC,[],1.0
"E1,CAM1,250210085433060,8123KTG,9999.jpg",8123KTG,8123KTG,[],1.0
"E1,CAM1,250210084715895,5860GLD,9910.jpg",5860GLD,5860GLD,[],1.0
"E1,CAM1,250210083447934,3249JHX,10000.jpg",3249JHX,3249JHX,[],1.0
"E1,CAM1,250210005134979,8485MSR,9992.jpg",8485MSR,8485MSR,[],1.0
"S1,CAM2,250210185958106,3710HXS,9997.jpg",3710HXS,3710HXS,[],1.0
"S1,CAM2,250210225054321,2125KNG,9961.jpg",2125KNG,2125KNG,[],1.0
"S1,CAM2,250210211828954,6039DXS,9961.jpg",6039DXS,6039DXS,[],1.0
"S1,CAM2,250210204557478,6339JSX,9994.jpg",6339JSX,6339JSX,[],1.0
"S1,CAM2,250210193459294,7370GYF,9994.jpg",7370GYF,7370GYF,[],1.0
"S1,CAM2,250210191000169,7737KPL,10000.jpg",7737KPL,7737KPL,[],1.0
"S1,CAM2,250210192710552,3390GTF,9994.jpg",3390GTF,3390GTF,[],1.0
"S1,CAM2,250210192949044,6152KGJ,9997.jpg",6152KGJ,6152KGJ,[],1.0
"S1,CAM2,250210204843360,3106HCF,9989.jpg",3106HCF,3106HCF,[],1.0
"S1,CAM2,250210202937544,9251FJS,9998.jpg",9251FJS,9251FJS,[],1.0
"S1,CAM2,250210193540106,9790JCB,9931.jpg",9790JCB,9790JCB,[],1.0
"S1,CAM2,250210195721833,9645KGF,9975.jpg",9645KGF,9645KGF,[],1.0
"S1,CAM2,250210194135617,2066HFL,9993.jpg",2066HFL,2066HFL,[],1.0
"S1,CAM2,250210200537854,2360KWN,9961.jpg",2360KWN,2360KWN,[],1.0
"S1,CAM2,250210203942919,5911LMN,9976.jpg",5911LMN,5911LMN,[],1.0
"S1,CAM2,250210200319658,8224MNH,9998.jpg",8224MNH,8224MNH,[],1.0
"S1,CAM2,250210192051338,9885KPP,9991.jpg",9885KPP,9885KPP,[],1.0
"S1,CAM2,250210184939873,9617MPC,9982.jpg",9617MPC,9617MPC,[],1.0
"S1,CAM2,250210195447247,1267JXY,9990.jpg",1267JXY,1267JXY,[],1.0
"S1,CAM2,250210200648163,5546JBP,9914.jpg",5546JBP,5546JBP,[],1.0
"S1,CAM2,250210201223473,8783FVD,9860.jpg",8783FVD,8783FVD,[],1.0
"S1,CAM2,250210215818751,1786LBX,9920.jpg",1786LBX,1786LBX,[],1.0
"S1,CAM2,250210192252769,3930JJH,9997.jpg",3930JJH,3930JJH,[],1.0
"S1,CAM2,250210194350250,5871DFG,9999.jpg",5871DFG,5871DFG,[],1.0
"S1,CAM2,250210204830314,4840GJV,9997.jpg",4840GJV,4840GJV,[],1.0
"S1,CAM2,250210204049994,9819LBJ,9979.jpg",9819LBJ,9819LBJ,[],1.0
"S1,CAM2,250210193954841,6253JWJ,9998.jpg",6253JWJ,6253JWJ,[],1.0
"S1,CAM2,250210200655959,1129HVR,9956.jpg",1129HVR,1129HVR,[],1.0
"S1,CAM2,250210203110930,5287HMG,9992.jpg",5287HMG,5287HMG,[],1.0
"S1,CAM2,250210201424358,0692KRV,9997.jpg",0692KRV,0692KRV,[],1.0
"S1,CAM2,250210191135507,7737KPL,9935.jpg",7737KPL,7737KPL,[],1.0
"S1,CAM2,250210201713364,6735JJS,9991.jpg",6735JJS,6735JJS,[],1.0
"S1,CAM2,250210200610743,9282MTB,9966.jpg",9282MTB,9282MTB,[],1.0
"S1,CAM2,250210202304971,4688MVY,9988.jpg",4688MVY,4688MVY,[],1.0
"S1,CAM2,250210212604180,9481LFG,9992.jpg",9481LFG,9481LFG,[],1.0
"S1,CAM2,250210193523855,1937FPH,9956.jpg",1937FPH,1937FPH,[],1.0
"S1,CAM2,250210194649756,6030LDR,9991.jpg",6030LDR,6030LDR,[],1.0
"S1,CAM2,250210200437732,9889GVN,9997.jpg",9889GVN,9889GVN,[],1.0
"S1,CAM2,250210193000856,6436LRJ,9998.jpg",6436LRJ,6436LRJ,[],1.0
"S1,CAM2,250210200450825,3491KNF,10000.jpg",3491KNF,3491KNF,[],1.0
"S1,CAM2,250210180301504,6648DKY,9934.jpg",6648DKY,6648DKY,[],1.0
"S1,CAM2,250210173609715,2125KNG,9994.jpg",2125KNG,2125KNG,[],1.0
"S1,CAM2,250210175451638,0249KVR,9799.jpg",0249KVR,0249KVR,[],1.0
"S1,CAM2,250210182041011,9926FTL,9990.jpg",9926FTL,9926FTL,[],1.0
"S1,CAM2,250210184404734,4038LPS,9951.jpg",4038LPS,4038LPS,[],1.0
"S1,CAM2,250210185848188,4297JVL,9999.jpg",4297JVL,4297JVL,[],1.0
"S1,CAM2,250210173307175,7675MVB,9974.jpg",7675MVB,7675MVB,[],1.0
"S1,CAM2,250210175228599,2235FSR,9722.jpg",2235FSR,2235FSR,[],1.0
"S1,CAM2,250210190550916,9581KZS,9997.jpg",9581KZS,9581KZS,[],1.0
"S1,CAM2,250210183341204,8551LTM,9930.jpg",8551LTM,8551LTM,[],1.0
"S1,CAM2,250210192114290,8316KWX,9998.jpg",8316KWX,8316KWX,[],1.0
"S1,CAM2,250210175403735,0346KPM,9996.jpg",0346KPM,0346KPM,[],1.0
"S1,CAM2,250210172528324,0081KJW,9907.jpg",0081KJW,0081KJW,[],1.0
"S1,CAM2,250210163020606,7677MDJ,9999.jpg",7677MDJ,7677MDJ,[],1.0
"S1,CAM2,250210180219599,6590HSH,9816.jpg",6590HSH,6590HSH,[],1.0
"S1,CAM2,250210160535199,1542LYC,9989.jpg",1542LYC,1542LYC,[],1.0
"S1,CAM2,250210192038885,2308LNJ,9987.jpg",2308LNJ,2308LNJ,[],1.0
"S1,CAM2,250210165210007,3479HSL,9834.jpg",3479HSL,3479HSL,[],1.0
"S1,CAM2,250210185454216,1046KSB,9965.jpg",1046KSB,1046KSB,[],1.0
"S1,CAM2,250210155942561,8637JYV,9999.jpg",8637JYV,8637JYV,[],1.0
"S1,CAM2,250210172643836,3491KNF,10000.jpg",3491KNF,3491KNF,[],1.0
"S1,CAM2,250210193514777,8485MSR,9992.jpg",8485MSR,8485MSR,[],1.0
"S1,CAM2,250210180355719,7523BSP,9905.jpg",7523BSP,7523BSP,[],1.0
"S1,CAM2,250210184738239,3200FJW,9990.jpg",3200FJW,3200FJW,[],1.0
"S1,CAM2,250210182103041,0346KPM,9991.jpg",0346KPM,0346KPM,[],1.0
"S1,CAM2,250210175537527,8852MDJ,9994.jpg",8852MDJ,8852MDJ,[],1.0
"S1,CAM2,250210190711896,SE3395DB,9929.jpg",SE3395DB,SE3395DB,[],1.0
"S1,CAM2,250210171233099,9896KVT,9991.jpg",9896KVT,9896KVT,[],1.0
"S1,CAM2,250210165826409,0731JGX,9988.jpg",0731JGX,0731JGX,[],1.0
"S1,CAM2,250210181817096,1035HMF,9980.jpg",1035HMF,1035HMF,[],1.0
"S1,CAM2,250210183837017,0352HRB,9994.jpg",0352HRB,0352HRB,[],1.0
"S1,CAM2,250210182219130,9887FLR,9982.jpg",9887FLR,9887FLR,[],1.0
"S1,CAM2,250210165441514,6388DNM,10000.jpg",6388DNM,6388DNM,[],1.0
"S1,CAM2,250210142456827,SE7061DN,9894.jpg",SE7061DN,SE7061DN,[],1.0
"S1,CAM2,250210153249911,9036HGK,9998.jpg",9036HGK,9036HGK,[],1.0
"S1,CAM2,250210153610870,0125JMM,9907.jpg",0125JMM,0125JMM,[],1.0
"S1,CAM2,250210151133712,4885BXR,9935.jpg",4885BXR,4885BXR,[],1.0
"S1,CAM2,250210150837331,6577MXL,9981.jpg",6577MXL,6577MXL,[],1.0
"S1,CAM2,250210162648695,1725MGP,9980.jpg",1725MGP,1725MGP,[],1.0
"S1,CAM2,250210154452452,9891LMW,9997.jpg",9891LMW,9891LMW,[],1.0
"S1,CAM2,250210144352174,9962LLM,9999.jpg",9962LLM,9962LLM,[],1.0
"S1,CAM2,250210175302738,4378KGC,9976.jpg",4378KGC,4378KGC,[],1.0
"S1,CAM2,250210163659960,7324MFB,9987.jpg",7324MFB,7324MFB,[],1.0
"S1,CAM2,250210151312191,8108LFX,9996.jpg",8108LFX,8108LFX,[],1.0
"S1,CAM2,250210142026123,2212MDK,10000.jpg",2212MDK,2212MDK,[],1.0
"S1,CAM2,250210150902392,6539DDG,9737.jpg",6539DDG,6539DDG,[],1.0
"S1,CAM2,250210152333706,8491FLZ,9999.jpg",8491FLZ,8491FLZ,[],1.0
"S1,CAM2,250210152523310,4533LGL,9989.jpg",4533LGL,4533LGL,[],1.0
"S1,CAM2,250210144332581,2757CYM,9984.jpg",2757CYM,2757CYM,[],1.0
"S1,CAM2,250210164856720,4837GXC,9976.jpg",4837GXC,4837GXC,[],1.0
"S1,CAM2,250210141619104,7343KHF,9965.jpg",7343KHF,7343KHF,[],1.0
"S1,CAM2,250210174822284,5839GXB,9987.jpg",5839GXB,5839GXB,[],1.0
"S1,CAM2,250210155816925,4162LCJ,9997.jpg",4162LCJ,4162LCJ,[],1.0
"S1,CAM2,250210144317113,3930JJH,9997.jpg",3930JJH,3930JJH,[],1.0
"S1,CAM2,250210161209741,8958MFZ,9994.jpg",8958MFZ,8958MFZ,[],1.0
"S1,CAM2,250210143921126,3201HRJ,9967.jpg",3201HRJ,3201HRJ,[],1.0
"S1,CAM2,250210142258974,9958GVB,9981.jpg",9958GVB,9958GVB,[],1.0
"S1,CAM2,250210144717695,2145KBD,9986.jpg",2145KBD,2145KBD,[],1.0
"S1,CAM2,250210155321691,8109CKY,9938.jpg",8109CKY,8109CKY,[],1.0
"S1,CAM2,250210141300302,1958BCL,9989.jpg",1958BCL,1958BCL,[],1.0
"S1,CAM2,250210155059776,GC4532CB,9992.jpg",GC4532CB,GC4532CB,[],1.0
"S1,CAM2,250210142114183,1899LLN,9903.jpg",1899LLN,1899LLN,[],1.0
"S1,CAM2,250210165550964,2125KNG,9999.jpg",2125KNG,2125KNG,[],1.0
"S1,CAM2,250210140918845,5960HPT,9956.jpg",5960HPT,5960HPT,[],1.0
"S1,CAM2,250210152108354,5520LKG,9997.jpg",5520LKG,5520LKG,[],1.0
"S1,CAM2,250210151028950,7418FZH,9996.jpg",7418FZH,7418FZH,[],1.0
"S1,CAM2,250210141404127,5017LKP,9971.jpg",5017LKP,5017LKP,[],1.0
"S1,CAM2,250210152658211,2716MHK,9999.jpg",2716MHK,2716MHK,[],1.0
"S1,CAM2,250210154420500,5139MHV,9961.jpg",5139MHV,5139MHV,[],1.0
"S1,CAM2,250210150501780,5435KMX,9996.jpg",5435KMX,5435KMX,[],1.0
"S1,CAM2,250210141139900,5860GLD,9906.jpg",5860GLD,5860GLD,[],1.0
"S1,CAM2,250210135122979,3462LWG,9995.jpg",3462LWG,3462LWG,[],1.0
"S1,CAM2,250210153313769,6611MJN,9999.jpg",6611MJN,6611MJN,[],1.0
"S1,CAM2,250210133933766,5634CXR,9996.jpg",5634CXR,5634CXR,[],1.0
"S1,CAM2,250210133827083,8545HCB,9805.jpg",8545HCB,8545HCB,[],1.0
"S1,CAM2,250210140743397,3288KSF,9967.jpg",3288KSF,3288KSF,[],1.0
"S1,CAM2,250210155613963,1959MRS,9818.jpg",1959MRS,1959MRS,[],1.0
"S1,CAM2,250210141546528,5702GLG,9951.jpg",5702GLG,5702GLG,[],1.0
"S1,CAM2,250210131033247,6027LPD,9966.jpg",6027LPD,6027LPD,[],1.0
"S1,CAM2,250210145105401,1116JMM,10000.jpg",1116JMM,1116JMM,[],1.0
"S1,CAM2,250210135053168,7490KNS,9936.jpg",7490KNS,7490KNS,[],1.0
"S1,CAM2,250210130744006,6366FKT,9996.jpg",6366FKT,6366FKT,[],1.0
"S1,CAM2,250210141501796,2089JSJ,9995.jpg",2089JSJ,2089JSJ,[],1.0
"S1,CAM2,250210143102527,3437KYS,9991.jpg",3437KYS,3437KYS,[],1.0
"S1,CAM2,250210140843518,3627LLX,10000.jpg",3627LLX,3627LLX,[],1.0
"S1,CAM2,250210140417329,0831HTG,9979.jpg",0831HTG,0831HTG,[],1.0
"S1,CAM2,250210141327254,9809HFV,9709.jpg",9809HFV,9809HFV,[],1.0
"S1,CAM2,250210135600746,6398BPY,9969.jpg",6398BPY,6398BPY,[],1.0
"S1,CAM2,250210140808333,8101HMB,9992.jpg",8101HMB,8101HMB,[],1.0
"S1,CAM2,250210125451745,9051KKD,9943.jpg",9051KKD,9051KKD,[],1.0
"S1,CAM2,250210130539294,7537MBP,9940.jpg",7537MBP,7537MBP,[],1.0
"S1,CAM2,250210140451234,3491KNF,10000.jpg",3491KNF,3491KNF,[],1.0
"S1,CAM2,250210133433360,8857GSZ,9996.jpg",8857GSZ,8857GSZ,[],1.0
"S1,CAM2,250210125805469,3388HKD,9994.jpg",3388HKD,3388HKD,[],1.0
"S1,CAM2,250210133910798,0032JCV,9946.jpg",0032JCV,0032JCV,[],1.0
"S1,CAM2,250210124921871,7341DSX,9967.jpg",7341DSX,7341DSX,[],1.0
"S1,CAM2,250210135942203,9225GSP,10000.jpg",9225GSP,9225GSP,[],1.0
"S1,CAM2,250210141058746,3841HTP,9998.jpg",3841HTP,3841HTP,[],1.0
"S1,CAM2,250210142247615,6936DLY,9984.jpg",6936DLY,6936DLY,[],1.0
"S1,CAM2,250210131505202,2797JZX,9990.jpg",2797JZX,2797JZX,[],1.0
"S1,CAM2,250210134846753,SE7784CJ,9977.jpg",SE7784CJ,SE7784CJ,[],1.0
"S1,CAM2,250210140930469,9842HYC,10000.jpg",9842HYC,9842HYC,[],1.0
"S1,CAM2,250210140005624,6064MGX,9997.jpg",6064MGX,6064MGX,[],1.0
"S1,CAM2,250210142008451,6039DXS,9983.jpg",6039DXS,6039DXS,[],1.0
"S1,CAM2,250210140017514,9851CTJ,9958.jpg",9851CTJ,9851CTJ,[],1.0
"S1,CAM2,250210141334269,8898JZN,9972.jpg",8898JZN,8898JZN,[],1.0
"S1,CAM2,250210140603652,3390GTF,9980.jpg",3390GTF,3390GTF,[],1.0
"S1,CAM2,250210130617870,3406CLY,9994.jpg",3406CLY,3406CLY,[],1.0
"S1,CAM2,250210133037606,6554KWY,9966.jpg",6554KWY,6554KWY,[],1.0
"S1,CAM2,250210121721831,0315JKY,9995.jpg",0315JKY,0315JKY,[],1.0
"S1,CAM2,250210124241267,2818FVX,9965.jpg",2818FVX,2818FVX,[],1.0
"S1,CAM2,250210130512191,1655FCR,9998.jpg",1655FCR,1655FCR,[],1.0
"S1,CAM2,250210121413357,6728GSH,9732.jpg",6728GSH,6728GSH,[],1.0
"S1,CAM2,250210115849795,6577HKP,9988.jpg",6577HKP,6577HKP,[],1.0
"S1,CAM2,250210114755173,0001MLL,9956.jpg",0001MLL,0001MLL,[],1.0
"S1,CAM2,250210115833218,1138LWL,9829.jpg",1138LWL,1138LWL,[],1.0
"S1,CAM2,250210124655957,7523BSP,9973.jpg",7523BSP,7523BSP,[],1.0
"S1,CAM2,250210122235861,6062HPK,9970.jpg",6062HPK,6062HPK,[],1.0
"S1,CAM2,250210130153910,9955LKR,9998.jpg",9955LKR,9955LKR,[],1.0
"S1,CAM2,250210121305673,7435DBX,9973.jpg",7435DBX,7435DBX,[],1.0
"S1,CAM2,250210122558101,9304GRN,9976.jpg",9304GRN,9304GRN,[],1.0
"S1,CAM2,250210124036055,2767HBD,9996.jpg",2767HBD,2767HBD,[],1.0
"S1,CAM2,250210113333078,7208KTC,9997.jpg",7208KTC,7208KTC,[],1.0
"S1,CAM2,250210121514588,0805DRZ,9968.jpg",0805DRZ,0805DRZ,[],1.0
"S1,CAM2,250210133259490,1508FBY,9967.jpg",1508FBY,1508FBY,[],1.0
"S1,CAM2,250210121855982,2771KPG,9988.jpg",2771KPG,2771KPG,[],1.0
"S1,CAM2,250210124007807,8888JXN,9956.jpg",8888JXN,8888JXN,[],1.0
"S1,CAM2,250210123005604,0800KZK,9980.jpg",0800KZK,0800KZK,[],1.0
"S1,CAM2,250210124221643,9581KZS,9981.jpg",9581KZS,9581KZS,[],1.0
"S1,CAM2,250210124515056,2308JRH,9996.jpg",2308JRH,2308JRH,[],1.0
"S1,CAM2,250210113230893,7020JVF,9993.jpg",7020JVF,7020JVF,[],1.0
"S1,CAM2,250210124718565,7842CNG,9997.jpg",7842CNG,7842CNG,[],1.0
"S1,CAM2,250210122522244,8517KDL,9997.jpg",8517KDL,8517KDL,[],1.0
"S1,CAM2,250210123540930,0208KNZ,9970.jpg",0208KNZ,0208KNZ,[],1.0
"S1,CAM2,250210130454718,0327HKM,9997.jpg",0327HKM,0327HKM,[],1.0
"S1,CAM2,250210123258345,1787MCS,9996.jpg",1787MCS,1787MCS,[],1.0
"S1,CAM2,250210124843951,8489LSF,9999.jpg",8489LSF,8489LSF,[],1.0
